FLIGHT_IDENTIFIER,ARRIVAL_EPOCH,ARRIVAL_DELAY
N792SWDALLAS23668810,23668980.0,-5.0
N230WNLASMKE23668795,23668980.0,-20.0
N397SWTPAFLL23668935,23668980.0,-15.0
N470WNMCOSTL23668835,23668980.0,-5.0
N944WNDALMAF23668885,23668982.0,27.0
N620SWMDWSDF23668925,23668982.0,-8.0
N7712GRSWBDL23668825,23668982.0,-13.0
N431WNDCAHOU23668775,23668982.0,-8.0
N296WNBWICMH23668910,23668982.0,-8.0
N405WNSANHOU23668810,23668982.0,-3.0
N701GSRICATL23668880,23668983.0,-2.0
N770SABDLTPA23668805,23668984.0,-11.0
N358SWSMFDEN23668810,23668984.0,29.0
N723SWROCTPA23668805,23668985.0,0.0
N406WNBUROAK23668920,23668985.0,-5.0
N269WNMCOBWI23668865,23668986.0,-9.0
N384SWMCOCMH23668860,23668986.0,-4.0
N355SWSTLBWI23668900,23668987.0,-33.0
N703SWLASRNO23668920,23668987.0,-13.0
N8630BDENSTL23668875,23668987.0,-3.0
N476WNSNADEN23668865,23668987.0,-18.0
N8614MSANAUS23668830,23668987.0,-8.0
N217JCFLLALB23668795,23668987.0,7.0
N720WNBWITPA23668845,23668988.0,-2.0
N637SWLASOMA23668845,23668988.0,-12.0
N225WNPBIISP23668835,23668989.0,-6.0
N434WNDCAMDW23668860,23668989.0,-1.0
N785SWMDWMCO23668830,23668990.0,10.0
N491WNSMFLAX23668910,23668990.0,0.0
N8302FMCOHOU23668840,23668990.0,-5.0
N229WNDALHOU23668920,23668990.0,5.0
N919WNSTLDEN23668855,23668990.0,-10.0
N639SWLASAMA23668880,23668990.0,-5.0
N8629AHOUDEN23668860,23668991.0,-19.0
N600WNLASPDX23668860,23668991.0,-9.0
N7744AMCOPHL23668865,23668991.0,-14.0
N266WNPDXSAN23668860,23668992.0,-13.0
N931WNMKEMSP23668925,23668992.0,-8.0
N460WNMSPDEN23668870,23668993.0,-12.0
N7745AATLSJU23668770,23668994.0,9.0
N660SWBOSBWI23668915,23668994.0,-16.0
N778SWMDWOAK23668725,23668994.0,-21.0
N769SWSFOLAS23668915,23668995.0,-5.0
N428WNOAKPHX23668900,23668995.0,-10.0
N625SWBWIPVD23668935,23668995.0,-10.0
N7752BDENONT23668875,23668996.0,-14.0
N8617EMDWSAN23668730,23668996.0,-9.0
N299WNSATDAL23668925,23668996.0,11.0
N416WNSEADEN23668840,23668997.0,2.0
N410WNLASMDW23668800,23668997.0,-13.0
N353SWSFOLAX23668925,23668997.0,-8.0
N383SWELPLAX23668860,23668997.0,7.0
N8609ADCAATL23668890,23668998.0,3.0
N249WNOKCMDW23668880,23668998.0,-7.0
N419WNLASSAN23668895,23668999.0,39.0
N209WNDENMKE23668870,23668999.0,-6.0
N614SWDENIND23668870,23669000.0,-10.0
N441WNBWIORF23668955,23669000.0,-5.0
N7714BDENSDF23668860,23669000.0,-5.0
N969WNMDWSFO23668725,23669000.0,-25.0
N763SWHOUOAK23668750,23669000.0,-10.0
N425LVONTOAK23668930,23669000.0,-5.0
N712SWBWIMHT23668925,23669001.0,1.0
N222WNOKCLAS23668840,23669001.0,-4.0
N608SWTUSSAN23668925,23669001.0,1.0
N762SWBWIISP23668955,23669002.0,-13.0
N7751ADENAUS23668860,23669002.0,17.0
N635SWSJCDEN23668840,23669002.0,7.0
N747SABNAHOU23668880,23669002.0,-8.0
N787SAONTMDW23668750,23669002.0,22.0
N259WNMDWABQ23668790,23669002.0,22.0
N8619FMDWSEA23668735,23669002.0,-13.0
N790SWBURLAS23668940,23669002.0,2.0
N751SWBWIATL23668890,23669003.0,-2.0
N657SWMSYFLL23668905,23669003.0,-7.0
N521SWSTLATL23668925,23669003.0,-17.0
N210WNPITMDW23668910,23669003.0,-2.0
N786SWHOUATL23668895,23669003.0,-7.0
N955WNBWIMCO23668870,23669004.0,-6.0
N617SWDAYMCO23668880,23669004.0,-16.0
N497WNTPABUF23668825,23669005.0,25.0
N245WNFLLRDU23668890,23669005.0,-15.0
N7811FBNALAX23668730,23669005.0,-10.0
N7736AHOUSTL23668900,23669005.0,-5.0
N952WNATLPIT23668920,23669005.0,-15.0
N394SWONTSJC23668940,23669005.0,0.0
N759GSLASPHX23668935,23669005.0,5.0
N733SACMHMDW23668930,23669006.0,1.0
N750SAPHXSAT23668865,23669006.0,21.0
N653SWTPAATL23668920,23669007.0,-3.0
N777QCCAKATL23668910,23669007.0,-13.0
N8307KFLLBWI23668865,23669008.0,-12.0
N8616CLASAUS23668860,23669008.0,-7.0
N373SWMCOATL23668920,23669008.0,-2.0
N250WNTPADAL23668850,23669008.0,-2.0
N8324APHXSEA23668840,23669009.0,-16.0
N7702AMCIDEN23668910,23669009.0,-16.0
N488WNMCOSJU23668840,23669010.0,5.0
N8623FDENBNA23668875,23669010.0,-10.0
N8306HBNAMDW23668925,23669010.0,-10.0
N707SABHMDAL23668905,23669010.0,-5.0
N412WNONTPHX23668955,23669011.0,-9.0
N200WNBWIALB23668950,23669011.0,-9.0
N8316HPHXPDX23668845,23669011.0,-9.0
N446WNRNOLAS23668935,23669012.0,7.0
N524SWHOUMSY23668955,23669012.0,-3.0
N387SWLAXABQ23668910,23669012.0,-3.0
N8607MMDWMSP23668920,23669013.0,8.0
N280WNMSYMDW23668835,23669013.0,43.0
N427WNDALSAN23668825,23669013.0,-2.0
N630WNLASGEG23668875,23669014.0,-6.0
N8310CMKEBWI23668905,23669014.0,-6.0
N8624JDCASTL23668865,23669014.0,14.0
N628SWBDLBWI23668950,23669014.0,-11.0
N951WNMCIDCA23668895,23669014.0,-21.0
N646SWDALABQ23668885,23669016.0,21.0
N710SWSEALAS23668875,23669016.0,1.0
N943WNSANDEN23668890,23669016.0,-19.0
N956WNLASTUS23668940,23669016.0,6.0
N764SWTPAPIT23668885,23669017.0,-3.0
N621SWSJCLAX23668940,23669017.0,7.0
N967WNATLMDW23668915,23669017.0,-18.0
N528SWDALAUS23668965,23669017.0,2.0
N494WNDCADAL23668795,23669017.0,12.0
N626SWBWISTL23668875,23669018.0,-2.0
N731SAMSYHOU23668960,23669019.0,-11.0
N479WNMSYMCI23668910,23669019.0,-11.0
N436WNMSPATL23668885,23669019.0,-16.0
N297WNINDBWI23668945,23669019.0,-21.0
N909WNEWRMDW23668865,23669020.0,5.0
N523SWAUSHOU23668975,23669020.0,-5.0
N463WNBDLMCO23668835,23669020.0,5.0
N705SWSTLFLL23668885,23669021.0,-19.0
N902WNLASELP23668910,23669021.0,16.0
N627SWPHXLAS23668915,23669021.0,41.0
N444WNCLEBWI23668965,23669021.0,-19.0
N275WNSTLLGA23668890,23669022.0,-3.0
N930WNDTWMDW23668955,23669022.0,-3.0
N8312CLASSMF23668945,23669022.0,-13.0
N484WNSJCPHX23668925,23669022.0,-8.0
N354SWLASOAK23668930,23669022.0,2.0
N246LVOAKBUR23668960,23669023.0,-2.0
N214WNMDWOKC23668770,23669023.0,128.0
N389SWAUSSAN23668840,23669023.0,-7.0
N267WNLAXAUS23668855,23669023.0,-2.0
N279WNLBBLAS23668900,23669023.0,-12.0
N363SWSLCPHX23668910,23669023.0,23.0
N642WNCMHMCO23668900,23669024.0,-6.0
N467WNDENCMH23668870,23669024.0,-6.0
N648SWBNAPHL23668915,23669025.0,-5.0
N276WNPHXLIT23668865,23669026.0,11.0
N514SWDALLBB23668965,23669027.0,-3.0
N641SWONTLAS23668975,23669027.0,-3.0
N399WNHOUDAL23668980,23669027.0,-8.0
N916WNATLBDL23668905,23669027.0,-13.0
N226WNSJCSNA23668955,23669027.0,-3.0
N8314LLASMCI23668880,23669027.0,-18.0
N7749BTUSLAS23668955,23669027.0,-3.0
N403WNBNALGA23668910,23669028.0,-7.0
N8652BHRLAUS23668975,23669028.0,-7.0
N961WNTPABNA23668920,23669029.0,-1.0
N481WNDALSNA23668840,23669029.0,-6.0
N742SWDENMSY23668870,23669030.0,10.0
N619SWPDXMCI23668830,23669030.0,5.0
N962WNDALDEN23668920,23669030.0,-20.0
N290WNSATLAX23668835,23669030.0,-10.0
N413WNMCORDU23668940,23669032.0,-3.0
N7813PROCMCO23668860,23669032.0,-3.0
N960WNALBTPA23668845,23669032.0,-8.0
N649SWSANPHX23668975,23669033.0,-12.0
N457WNLGAMKE23668890,23669033.0,-7.0
N258WNDALLAX23668815,23669033.0,13.0
N422WNDALSAT23668955,23669033.0,18.0
N752SWSNAPHX23668975,23669033.0,-12.0
N396SWRSWBWI23668905,23669034.0,-16.0
N7738ALAXMCI23668855,23669034.0,-6.0
N454WNSANPDX23668890,23669034.0,-11.0
N462WNOAKSNA23668960,23669035.0,-10.0
N714CBDALMCI23668955,23669035.0,-5.0
N346SWINDMCO23668905,23669035.0,-5.0
N905WNBWIDAL23668830,23669036.0,-4.0
N658SWMCOMDW23668865,23669036.0,1.0
N550WNPHLPBI23668885,23669036.0,-9.0
N407WNCAKMCO23668905,23669036.0,-14.0
N915WNOAKONT23668960,23669036.0,1.0
N926WNAUSMDW23668900,23669037.0,-18.0
N223WNLAXOAK23668970,23669038.0,-7.0
N472WNTPAMDW23668880,23669040.0,-5.0
N716SWFLLMCI23668825,23669040.0,10.0
N8631AMDWLGA23668925,23669040.0,-5.0
N940WNBWIBOS23668960,23669041.0,1.0
N426WNFLLMKE23668855,23669041.0,-19.0
N292WNBWISAT23668800,23669041.0,1.0
N782SABWIECP23668905,23669041.0,-4.0
N411WNMCOMSY23668920,23669042.0,12.0
N953WNCAKDEN23668835,23669042.0,-8.0
N291WNAUSHRL23668945,23669042.0,32.0
N609SWSLCLAX23668910,23669042.0,22.0
N456WNLASCMH23668815,23669043.0,-2.0
N604SWDAYBWI23668975,23669043.0,-17.0
N7721EMDWEWR23668940,23669044.0,-16.0
N241WNMCIMDW23668970,23669045.0,-10.0
N624SWLASSJC23668975,23669045.0,-15.0
N252WNDALHOU23668980,23669045.0,5.0
N8308KMCIFLL23668880,23669045.0,-10.0
N450WNTPAMSY23668950,23669045.0,0.0
N288WNELPAUS23668960,23669046.0,-4.0
N765SWOAKSAN23668960,23669047.0,2.0
N235WNMCOISP23668905,23669047.0,-3.0
N7715EDENSAT23668920,23669048.0,3.0
N950WNPDXSMF23668970,23669048.0,-7.0
N483WNMSYBNA23668965,23669048.0,-2.0
N603SWECPBWI23668940,23669048.0,-12.0
N376SWPHXONT23668965,23669049.0,9.0
N618WNBOIPHX23668935,23669050.0,-5.0
N232WNDENSLC23668975,23669050.0,-15.0
N912WNTPASJU23668875,23669050.0,5.0
N948WNLASPHX23668995,23669050.0,-10.0
N908WNSANSMF23668960,23669050.0,0.0
N211WNMKEBOS23668940,23669051.0,-19.0
N8327ASJUMCO23668865,23669051.0,-9.0
N281WNTPAFNT23668850,23669052.0,42.0
N937WNRDUMDW23668925,23669052.0,2.0
N900WNATLPHX23668790,23669053.0,-7.0
N360SWBNATPA23668955,23669053.0,-2.0
N795SWMDWDTW23669000,23669053.0,-17.0
N606SWOMAMDW23668975,23669054.0,-6.0
N7746CLASSAN23668995,23669054.0,-6.0
N8638AMDWDCA23668975,23669054.0,-26.0
N655WNLAXSFO23668975,23669054.0,4.0
N7740ABHMLAS23668805,23669054.0,-11.0
N440LVPHXSDF23668865,23669054.0,-1.0
N398SWPVDMCO23668860,23669054.0,4.0
N8321DSMFLAX23668980,23669054.0,-6.0
N8326FPHXMSY23668875,23669055.0,10.0
N8640DPHXIND23668870,23669055.0,-10.0
N797MXBURSMF23668990,23669056.0,-9.0
N7815LRDUBNA23668955,23669056.0,6.0
N773SAABQLAX23668945,23669056.0,-9.0
N7704BLASBUR23668990,23669057.0,2.0
N452WNLASSFO23668955,23669057.0,12.0
N616SWINDATL23668965,23669057.0,2.0
N390SWPHXLAX23668965,23669058.0,8.0
N761RRLASLAX23668950,23669058.0,43.0
N968WNPBIPHL23668915,23669058.0,-12.0
N8651ALASBNA23668870,23669059.0,-16.0
N8615EPHXSNA23668970,23669059.0,9.0
N522SWOKCDAL23669005,23669059.0,4.0
N691WNRDUFLL23668945,23669059.0,-6.0
N274WNSNAOAK23668985,23669059.0,-6.0
N395SWTPAIND23668925,23669059.0,-1.0
N901WNBDLATL23668900,23669059.0,-6.0
N492WNMDWHOU23668895,23669060.0,0.0
N215WNMDWMEM23668970,23669060.0,-10.0
N8611FMDWCLE23669005,23669060.0,-15.0
N272WNTPAMHT23668890,23669060.0,0.0
N958WNFLLATL23668950,23669062.0,-8.0
N602SWOAKBOI23668965,23669062.0,7.0
N366SWOAKLAS23668970,23669062.0,7.0
N756SASJCLAS23668975,23669062.0,7.0
N256WNPHXSAN23668965,23669063.0,28.0
N485WNLASOKC23668930,23669063.0,-7.0
N7737EICTLAS23668920,23669064.0,-21.0
N239WNBHMTPA23668985,23669064.0,-1.0
N8621ADENPHX23668940,23669064.0,9.0
N929WNSMFBUR23669000,23669065.0,-5.0
N432WNBURLAS23669005,23669065.0,0.0
N409WNATLRSW23668960,23669065.0,5.0
N251WNSJCAUS23668870,23669065.0,0.0
N202WNATLHOU23668935,23669065.0,-5.0
N927WNMCIDAL23668970,23669066.0,6.0
N766SWSMFLAS23668985,23669067.0,7.0
N739GBSATSAN23668900,23669067.0,-18.0
N277WNPHXBUR23668965,23669067.0,12.0
N798SWLASSMF23668990,23669068.0,-12.0
N706SWHOUDCA23668890,23669068.0,13.0
N261WNLASMAF23668960,23669069.0,-11.0
N652SWELPDAL23668975,23669069.0,-1.0
N392SWOKCDEN23668960,23669070.0,5.0
N8639BPHLMDW23668915,23669070.0,5.0
N7703APHXDEN23668955,23669070.0,10.0
N650SWMCOIND23668890,23669072.0,37.0
N8648ABWISAN23668705,23669072.0,12.0
N8613KDENBOS23668875,23669072.0,-33.0
N8317MLASDEN23668925,23669073.0,33.0
N470WNSTLMDW23669020,23669073.0,-12.0
N7739APDXOAK23668980,23669074.0,-6.0
N295WNSNASJC23669010,23669074.0,-6.0
N7747CLAXLAS23669005,23669075.0,10.0
N8622AAUSMCO23668935,23669075.0,-5.0
N273WNAUSMSY23668995,23669075.0,0.0
N356SWPHXSLC23668970,23669075.0,10.0
N379SWMDWPIT23669000,23669075.0,-5.0
N8608NDENLAS23668965,23669076.0,-4.0
N459WNAUSEWR23668890,23669076.0,-19.0
N489WNBWILAS23668740,23669077.0,7.0
N622SWATLCAK23668985,23669077.0,-8.0
N257WNPHXMDW23668900,23669078.0,-22.0
N907WNPHXMKE23668895,23669078.0,-12.0
N352SWMCODAL23668895,23669078.0,13.0
N725SWMDWDEN23668905,23669078.0,13.0
N482WNOAKPDX23668980,23669079.0,-1.0
N659SWGRRMCO23668930,23669079.0,-21.0
N760SWMDWBWI23669000,23669079.0,-31.0
N8646BBWIPVD23669015,23669079.0,-6.0
N7713ASLCLAS23668975,23669079.0,29.0
N268WNMDWOMA23668995,23669079.0,-1.0
N918WNSANLAS23668940,23669080.0,65.0
N357SWDTWATL23668970,23669080.0,-10.0
N966WNMKELAX23668815,23669081.0,-9.0
N441WNORFBWI23669035,23669081.0,-14.0
N709SWPHXLAS23668960,23669081.0,56.0
N7751AAUSDAL23669015,23669081.0,11.0
N769SWLASSNA23669030,23669082.0,-13.0
N917WNLASIND23668895,23669083.0,-22.0
N651SWDALMDW23668945,23669083.0,3.0
N293WNBWISDF23668980,23669083.0,-7.0
N391SWMDWBNA23669010,23669083.0,-7.0
N560WNSTLDAL23668985,23669083.0,-7.0
N7722BCMHTPA23668945,23669084.0,4.0
N296WNCMHBWI23669025,23669084.0,-16.0
N634SWBWIPBI23668940,23669084.0,-6.0
N7711NMSYTPA23669005,23669085.0,0.0
N219WNSNASFO23669005,23669085.0,-5.0
N458WNMDWDAL23668940,23669086.0,1.0
N551WNLGAHOU23668830,23669086.0,1.0
N243WNSATATL23668930,23669086.0,21.0
N217JCALBBWI23669005,23669087.0,-3.0
N957WNRSWCAK23668945,23669088.0,-7.0
N487WNATLDCA23668965,23669088.0,23.0
N453WNHOUGSP23668965,23669088.0,3.0
N340LVBWIBDL23669000,23669088.0,23.0
N495WNBOSBWI23669005,23669088.0,-17.0
N474WNPHXSJC23668970,23669089.0,-1.0
N792SWLASLAX23669015,23669089.0,4.0
N7750ASJCSAN23669020,23669089.0,-6.0
N271LVLGAMDW23668945,23669089.0,-16.0
N233LVATLRIC23669005,23669089.0,-6.0
N527SWMSYDAL23669010,23669090.0,-5.0
N7742BFNTMCO23668930,23669091.0,-4.0
N612SWTPABWI23668965,23669091.0,-9.0
N508SWDALMSY23669005,23669092.0,7.0
N741SAABQLAS23668960,23669092.0,37.0
N8318FDENTPA23668900,23669092.0,-3.0
N8626BBWIBOS23669005,23669093.0,3.0
N747SAHOUDAL23669040,23669093.0,-7.0
N613SWBWIFLL23668955,23669093.0,-17.0
N8610ALASMCO23668840,23669093.0,-7.0
N204WNBWIBUF23669025,23669094.0,4.0
N685SWATLMCO23668970,23669094.0,34.0
N656SWABQDAL23668960,23669094.0,39.0
N703SWRNOLAS23669030,23669094.0,-6.0
N500WRDENMCO23668875,23669095.0,15.0
N779SWATLJAX23669040,23669095.0,-20.0
N224WNATLBWI23668995,23669096.0,-4.0
N631SWBNAMCI23669000,23669098.0,-2.0
N213WNOAKDEN23668940,23669099.0,14.0
N437WNBNASAN23668835,23669099.0,-11.0
N947WNDENOKC23669020,23669099.0,-6.0
N552WNLGABNA23668950,23669099.0,-11.0
N417WNBWISJU23668865,23669099.0,-6.0
N451WNDENSNA23668970,23669099.0,-16.0
N684WNMCIATL23668990,23669100.0,-5.0
N964WNLAXMDW23668880,23669100.0,-15.0
N775SWMKEFLL23668905,23669101.0,6.0
N455WNRNOLAX23669025,23669101.0,-4.0
N8637ALASMDW23668910,23669101.0,-14.0
N220WNLASICT23668965,23669101.0,-9.0
N701GSATLTPA23669015,23669102.0,2.0
N438WNMCOBDL23668955,23669102.0,-8.0
N353SWLAXSFO23669035,23669102.0,-8.0
N461WNMDWRDU23669000,23669103.0,-7.0
N372SWSFOLAX23669015,23669103.0,8.0
N8329BDENPHL23668910,23669103.0,-17.0
N528SWAUSDAL23669060,23669103.0,-12.0
N718SWOAKSLC23668990,23669103.0,13.0
N493WNCAKTPA23668960,23669103.0,-2.0
N625SWPVDBWI23669035,23669104.0,-16.0
N228WNDENGEG23668975,23669105.0,-15.0
N8311QPHXOAK23668980,23669105.0,0.0
N736SAOAKLAS23669015,23669105.0,5.0
N784SWPHXSMF23668965,23669105.0,15.0
N608SWSANLAS23669030,23669105.0,5.0
N434WNMDWMSP23669020,23669105.0,0.0
N8320JDENSAN23668975,23669106.0,-14.0
N382SWOAKSEA23668980,23669106.0,6.0
N687SWSANSFO23669015,23669106.0,1.0
N715SWDENBUR23668970,23669106.0,-9.0
N762SWISPBWI23669045,23669107.0,-13.0
N231WNBDLMDW23668945,23669107.0,2.0
N266WNSANSJC23669035,23669107.0,-8.0
N212WNPHXRDU23668865,23669107.0,7.0
N771SASATMCO23668965,23669108.0,-7.0
N7735AMSYEWR23668950,23669108.0,-2.0
N250WNDALHOU23669040,23669108.0,8.0
N965WNMDWALB23669005,23669108.0,-7.0
N700GSMDWLIT23669010,23669108.0,-7.0
N944WNMAFDAL23668980,23669109.0,64.0
N422WNSATDAL23669045,23669109.0,9.0
N8635FAUSDCA23668960,23669109.0,-26.0
N8309CDENSMF23668975,23669109.0,-21.0
N294WNCLTMDW23668990,23669109.0,-11.0
N361SWSFOSAN23669010,23669109.0,9.0
N468WNDENOAK23668970,23669109.0,-21.0
N793SAMCIPDX23668900,23669109.0,-26.0
N923WNSJCPHX23669015,23669110.0,-10.0
N949WNPVDMDW23668940,23669110.0,5.0
N222WNLASRNO23669035,23669110.0,-5.0
N615SWATLBOS23668950,23669110.0,10.0
N8305EPHXBNA23668930,23669110.0,-15.0
N298WNMDWORF23669005,23669110.0,-15.0
N7714BSDFBWI23669035,23669110.0,-15.0
N236WNDENLGA23668890,23669111.0,1.0
N8654BMDWBUF23669005,23669111.0,21.0
N425LVOAKLAX23669035,23669111.0,1.0
N497WNBUFBWI23669015,23669111.0,26.0
N8653ABWIMHT23669030,23669111.0,6.0
N711HKBUROAK23669045,23669112.0,-3.0
N7728DMDWLAS23668875,23669112.0,2.0
N557WNLAXELP23668995,23669112.0,12.0
N404WNLAXHOU23668920,23669112.0,7.0
N754SWMDWLAX23668845,23669112.0,-3.0
N374SWATLPHL23669000,23669113.0,-7.0
N935WNSEASAN23668965,23669113.0,-17.0
N8641BBWIMDW23668985,23669113.0,3.0
N473WNDENSFO23668970,23669114.0,-26.0
N270WNDENSJC23668970,23669114.0,-16.0
N7811FLAXLAS23669055,23669114.0,-6.0
N412WNPHXSAN23669055,23669114.0,-6.0
N640SWCAKRSW23668955,23669115.0,5.0
N7718BDCAATL23669010,23669115.0,0.0
N402WNMDWSTL23669060,23669115.0,-10.0
N7752BONTSMF23669045,23669117.0,-3.0
N924WNMDWBOS23669000,23669117.0,-18.0
N428WNPHXLAX23669035,23669117.0,-3.0
N475WNPHXOMA23668970,23669117.0,2.0
N8628APHXTPA23668885,23669117.0,7.0
N465WNPHLMCO23668965,23669118.0,-2.0
N654SWBWIRSW23668950,23669118.0,8.0
N772SWSATLAS23668960,23669118.0,-22.0
N515SWDALAUS23669065,23669118.0,3.0
N259WNABQPHX23669005,23669118.0,38.0
N8647ADENLAX23668975,23669118.0,-12.0
N670SWABQHOU23668985,23669120.0,20.0
N384SWCMHATL23669025,23669121.0,-4.0
N419WNSANOAK23669000,23669121.0,36.0
N416WNDENMCI23669035,23669121.0,-4.0
N629SWMCILAS23668935,23669121.0,-4.0
N7812GLAXATL23668860,23669121.0,11.0
N394SWSJCLAX23669035,23669121.0,11.0
N915WNONTLAS23669060,23669123.0,8.0
N221WNSJUMCO23668935,23669124.0,-6.0
N720WNTPARDU23669025,23669124.0,-1.0
N209WNMKEDCA23669045,23669124.0,-31.0
N7709APHXRNO23669010,23669124.0,-1.0
N494WNDALAMA23669040,23669124.0,14.0
N445WNSEAOAK23669005,23669124.0,-6.0
N279WNLASSAN23669045,23669124.0,14.0
N291WNHRLHOU23669035,23669124.0,24.0
N524SWMSYHOU23669060,23669124.0,-11.0
N8632ALGADAL23668885,23669125.0,-5.0
N389SWSANPHX23669060,23669125.0,-10.0
N203WNLASATL23668885,23669125.0,15.0
N429WNSFOLAS23669035,23669126.0,6.0
N8649APHXMCO23668870,23669126.0,21.0
N746SWTPAHOU23668990,23669126.0,-9.0
N8313FMDWMHT23669005,23669126.0,-4.0
N707SADALSAT23669040,23669126.0,26.0
N8650FAUSLAS23668955,23669126.0,-9.0
N480WNBUFMDW23668985,23669127.0,32.0
N737JWHOUTPA23669000,23669127.0,17.0
N8643ALASSEA23668970,23669128.0,3.0
N8625APHXDEN23669020,23669128.0,-7.0
N902WNELPPHX23669035,23669128.0,18.0
N774SWDCABNA23669010,23669128.0,3.0
N249WNMDWIAD23669035,23669129.0,-1.0
N287WNOAKPHX23669015,23669129.0,9.0
N559WNDSMLAS23668925,23669129.0,4.0
N781WNBNASAT23668980,23669129.0,-1.0
N733SAMDWMCI23669035,23669130.0,5.0
N7734HMAFHOU23668940,23669130.0,110.0
N778SWOAKSNA23669050,23669130.0,0.0
N226WNSNALAS23669065,23669130.0,5.0
N7749BLASBUR23669060,23669130.0,5.0
N252WNHOUMSY23669060,23669131.0,11.0
N299WNDALSTL23669015,23669131.0,26.0
N8307KBWIRDU23669070,23669132.0,-8.0
N216WRMDWMCO23668975,23669132.0,2.0
N283WNDTWPHX23668850,23669132.0,12.0
N697SWLAXDEN23668995,23669132.0,-3.0
N936WNFLLBWI23668990,23669133.0,-12.0
N740SWGEGLAS23669005,23669133.0,-7.0
N611SWINDRSW23668985,23669133.0,3.0
N934WNSFOSNA23669050,23669133.0,-2.0
N959WNRSWCMH23668990,23669133.0,-2.0
N601WNEWRAUS23668865,23669133.0,8.0
N446WNLASOAK23669035,23669133.0,8.0
N442WNSLCDEN23668985,23669134.0,64.0
N8323CDALPHX23668980,23669134.0,-1.0
N345SABWITPA23668990,23669134.0,-6.0
N7733BDALDCA23668965,23669134.0,4.0
N628SWBWICLE23669065,23669135.0,-5.0
N234WNBOSATL23668965,23669135.0,-10.0
N799SWDENPDX23668975,23669135.0,-10.0
N8607MMSPMDW23669050,23669135.0,-10.0
N755SATPAMCI23668965,23669135.0,0.0
N354SWOAKSAN23669050,23669135.0,5.0
N645SWMHTBWI23668985,23669136.0,51.0
N282WNSEAMKE23668925,23669136.0,-9.0
N479WNMCIBNA23669065,23669136.0,-14.0
N218WNDALBWI23668955,23669136.0,16.0
N600WNPDXSJC23669040,23669136.0,-4.0
N435WNPHXSFO23668965,23669137.0,47.0
N714CBMCISTL23669065,23669137.0,17.0
N620SWSDFMCO23669020,23669137.0,-3.0
N776WNMKESFO23668885,23669137.0,-33.0
N476WNDENBOI23669040,23669138.0,-17.0
N401WNINDDEN23668965,23669138.0,-7.0
N925WNLASMSY23668945,23669138.0,-7.0
N246LVBURPHX23669055,23669138.0,3.0
N8652BAUSHOU23669070,23669138.0,18.0
N7708EDCAMDW23669015,23669139.0,-6.0
N400WNFNTTPA23668980,23669139.0,-6.0
N8605EMDWPVD23669020,23669139.0,-6.0
N8604KMDWBDL23669030,23669140.0,-10.0
N214WNOKCHOU23668930,23669140.0,125.0
N230WNMKEATL23669030,23669140.0,-5.0
N749SWHOUEWR23668960,23669140.0,-20.0
N789SWMCIPHX23668960,23669140.0,5.0
N956WNTUSLAX23669050,23669140.0,-5.0
N290WNLAXSJC23669075,23669141.0,1.0
N952WNPITMDW23669055,23669142.0,-8.0
N8645ABWISLC23668840,23669142.0,7.0
N777QCATLMSY23669050,23669142.0,-3.0
N751SWATLSTL23669040,23669142.0,2.0
N359SWMSPPHX23668930,23669142.0,2.0
N463WNMCOATL23669045,23669143.0,8.0
N921WNMCILAX23668935,23669143.0,-12.0
N7727APITMCO23668995,23669143.0,8.0
N621SWLAXPHX23669045,23669143.0,23.0
N8601CLASTPA23668900,23669144.0,-6.0
N387SWABQMCI23669040,23669144.0,-1.0
N752SWPHXABQ23669085,23669144.0,-1.0
N484WNPHXSNA23669075,23669144.0,-6.0
N254WNSMFSAN23669065,23669144.0,-6.0
N376SWONTOAK23669065,23669145.0,10.0
N289CTDENHOU23669005,23669145.0,5.0
N763SWOAKBUR23669040,23669145.0,40.0
N405WNHOUOKC23669050,23669145.0,15.0
N945WNMDWPHX23668905,23669145.0,5.0
N627SWLASSLC23669020,23669146.0,46.0
N767SWMCOPVD23668995,23669147.0,-3.0
N794SWLASRDU23668895,23669148.0,-2.0
N223WNOAKONT23669080,23669149.0,-1.0
N704SWHOUABQ23669025,23669149.0,-6.0
N460WNDENLAS23669045,23669149.0,-6.0
N456WNCMHMDW23669075,23669150.0,0.0
N933WNDCADAL23668945,23669150.0,0.0
N734SAPHXHOU23668975,23669150.0,30.0
N278WNLASPIT23668895,23669150.0,10.0
N758SWATLSAT23668980,23669150.0,30.0
N8316HPDXSMF23669075,23669151.0,-9.0
N514SWLBBDAL23669085,23669151.0,1.0
N366SWLASONT23669090,23669151.0,6.0
N932WNHOUBWI23668995,23669151.0,-14.0
N427WNSANSMF23669055,23669151.0,1.0
N7705AEWRHOU23668900,23669151.0,1.0
N626SWSTLBWI23669055,23669152.0,-18.0
N481WNSNASMF23669070,23669152.0,-3.0
N939WNISPMCO23668980,23669153.0,3.0
N913WNATLLAS23668840,23669153.0,33.0
N491WNLAXSLC23669025,23669154.0,24.0
N928WNLAXSAT23668990,23669154.0,-1.0
N7704BBURSMF23669080,23669155.0,0.0
N242WNPVDTPA23668960,23669155.0,0.0
N424WNABQPDX23668960,23669155.0,15.0
N922WNBUFTPA23668940,23669156.0,46.0
N785SWMCOPIT23669010,23669156.0,11.0
N433LVHOUPHX23668985,23669156.0,1.0
